7760, 1.89, 3, 5.47, -0.59, -10.26
7835, 1.94, 3, 5.47, -1.03, -10.09
7908, 2.34, 3, 5.47, -0.93, -9.63
7985, 2.09, 3, 5.47, -1.74, -10.22
8060, 2.10, 3, 5.47, -1.19, -9.91
8134, 1.40, 3, 5.47, -0.28, -9.34
8207, 2.66, 3, 5.47, -0.40, -9.25
8282, 2.10, 3, 5.47, -0.52, -9.67
8356, 2.40, 3, 5.47, -1.04, -9.97
8430, 2.90, 2, 5.47, -1.57, -9.86
8507, 2.67, 3, 5.47, -1.97, -10.18
8583, 2.09, 3, 5.47, -1.28, -9.89
8658, 1.99, 3, 5.47, -1.00, -9.62
8732, 1.95, 3, 5.47, -0.80, -9.64
8805, 1.95, 3, 5.47, -0.75, -9.75
8880, 2.06, 3, 5.47, -1.29, -9.53
8954, 2.08, 3, 5.47, -1.46, -9.83
9031, 2.00, 3, 5.47, -1.74, -9.74
9104, 2.05, 3, 5.47, -1.60, -9.74
9178, 2.33, 3, 5.47, -1.55, -9.62
9253, 2.18, 3, 5.47, -1.49, -9.70
9327, 2.24, 3, 5.47, -1.73, -9.71
9400, 2.38, 3, 5.47, -1.90, -9.54
9475, 2.35, 3, 5.47, -2.26, -9.61
9549, 2.47, 3, 5.47, -2.45, -9.52
9623, 2.33, 3, 5.47, -2.66, -9.41
9697, 2.15, 3, 5.47, -2.34, -9.44
9771, 1.74, 3, 5.47, -2.61, -9.67
9845, 1.72, 3, 5.47, -2.43, -9.61
9920, 1.78, 3, 5.47, -2.11, -9.69
9993, 1.67, 3, 5.47, -2.06, -9.70
10067, 1.41, 3, 5.47, -2.17, -9.54
10145, 1.02, 3, 5.47, -2.59, -9.89
10219, 0.91, 3, 5.47, -2.25, -10.03
10293, 1.03, 3, 5.47, -2.33, -10.06
10367, 0.60, 0, 5.47, -2.12, -9.74
10442, 0.75, 3, 5.47, -2.08, -9.75
10516, 0.43, 0, 5.47, -2.43, -10.10
10590, 0.44, 0, 5.47, -2.27, -10.13
10664, 0.45, 0, 5.47, -2.32, -9.99
10739, 0.40, 0, 5.47, -2.63, -9.93
10819, 0.38, 0, 5.47, -2.33, -9.92
10892, 0.34, 0, 5.47, -2.50, -9.99
10967, 0.29, 0, 5.47, -2.11, -9.95
11041, 0.10, 0, 5.47, -2.57, -10.15
11116, 0.06, 0, 5.47, -2.39, -10.00
11192, 0.09, 0, 5.47, -1.92, -10.14
11266, -0.23, 0, 5.47, -2.42, -10.03
11341, 0.42, 0, 5.47, -2.34, -10.10
11415, 0.36, 0, 5.47, -2.42, -9.83
11489, -0.79, 1, 5.47, -2.13, -9.50
11563, -0.72, 0, 5.47, -2.03, -10.85
11638, 2.65, 3, 5.47, -2.00, -10.19
11713, 3.78, 2, 5.47, -3.14, -8.72
11786, 2.35, 3, 5.47, -2.46, -8.75
11861, 2.28, 3, 5.47, -2.03, -9.57
11935, 3.15, 2, 5.47, -1.78, -9.60
12010, 3.00, 2, 5.47, -2.28, -9.37
12083, 2.52, 3, 5.47, -2.44, -9.78
12324, 3.95, 2, 5.47, -2.24, -9.23
12401, 3.64, 2, 5.47, -1.85, -9.27
12475, 3.43, 2, 5.47, -2.35, -8.87
12549, 3.58, 2, 5.47, -2.03, -9.33
12624, 3.60, 2, 5.47, -2.05, -9.34
12698, 3.56, 2, 5.47, -2.14, -9.32
12772, 3.24, 2, 5.47, -2.12, -9.32
12846, 4.21, 2, 5.47, -2.22, -8.75
12921, 1.70, 3, 5.47, -1.95, -9.74
12995, 1.88, 3, 5.47, -1.73, -9.85
13069, 1.78, 3, 5.47, -2.09, -9.99
13143, 1.69, 3, 5.47, -2.34, -9.84
13223, 2.20, 3, 5.47, -1.86, -9.84
13298, 3.93, 2, 5.47, -2.71, -10.27
13371, 3.61, 2, 5.47, -2.20, -8.60
13448, 1.88, 3, 5.47, -2.35, -9.58
13523, 3.21, 2, 5.47, -1.85, -9.20
13597, 3.49, 2, 5.47, -1.85, -9.40
13671, 2.99, 2, 5.47, -2.40, -9.28
13745, 2.76, 2, 5.47, -2.44, -9.40
13820, 3.40, 2, 5.47, -1.88, -9.36
13894, 3.40, 2, 5.47, -2.13, -9.22
13968, 3.08, 2, 5.47, -2.20, -9.40
14042, 3.03, 2, 5.47, -2.26, -9.38
14117, 3.20, 2, 5.47, -2.03, -9.28
14191, 4.01, 2, 5.47, -1.94, -9.09
14265, 4.25, 2, 5.47, -2.62, -8.76
14339, 4.27, 2, 5.47, -1.97, -8.92
14413, 4.01, 2, 5.47, -1.96, -9.13
14491, 3.77, 2, 5.47, -2.24, -9.11
14564, 4.02, 2, 5.47, -2.16, -9.07
14639, 4.64, 2, 5.47, -2.19, -8.93
14713, 5.71, 2, 5.71, -2.26, -8.63
14788, 7.47, 2, 7.47, -2.15, -7.99
14861, 7.95, 2, 7.95, -2.13, -7.76
14936, 8.54, 2, 8.54, -2.06, -7.28
15010, 9.10, 2, 9.10, -2.06, -6.31
15085, 9.00, 2, 9.10, -2.47, -7.09
15158, 9.94, 2, 9.94, -2.04, -5.82
15233, 8.90, 2, 9.94, -1.71, -7.04
15307, 9.44, 2, 9.94, -2.12, -7.23
15382, 8.46, 2, 9.94, -2.04, -7.10
15460, 7.73, 2, 9.94, -2.62, -7.58
15538, 8.63, 2, 9.94, -2.25, -7.14
15612, 8.11, 2, 9.94, -2.24, -7.59
15687, 8.04, 2, 9.94, -2.37, -7.92
15760, 8.06, 2, 9.94, -2.26, -7.84
15835, 8.21, 2, 9.94, -2.15, -7.90
15909, 8.15, 2, 9.94, -1.92, -7.84
15984, 7.68, 2, 9.94, -1.85, -7.73
16057, 7.39, 2, 9.94, -2.33, -7.70
16132, 8.11, 2, 9.94, -2.06, -7.18
16206, 7.46, 2, 9.94, -2.14, -7.58
16281, 7.55, 2, 9.94, -1.92, -7.97
16354, 7.38, 2, 9.94, -2.08, -7.77
16429, 7.23, 2, 9.94, -2.84, -7.69
16503, 8.38, 2, 9.94, -2.22, -7.91
16578, 7.84, 2, 9.94, -1.99, -7.65
16654, 7.52, 2, 9.94, -1.73, -7.49
16728, 8.39, 2, 9.94, -1.50, -7.21
16802, 6.90, 2, 9.94, -2.47, -7.56
16877, 7.41, 2, 9.94, -2.00, -7.83
16950, 7.54, 2, 9.94, -2.39, -8.02
17024, 7.94, 2, 9.94, -1.40, -7.49
17099, 6.94, 2, 9.94, -2.13, -7.64
17173, 7.47, 2, 9.94, -1.69, -7.73
17247, 6.91, 2, 9.94, -1.71, -7.84
17321, 6.45, 2, 9.94, -2.58, -7.85
17395, 5.98, 2, 9.94, -2.27, -7.42
17469, 5.39, 2, 9.94, -2.47, -8.43
17543, 5.23, 2, 9.94, -2.75, -8.75
17617, 4.18, 3, 9.94, -2.63, -8.84
17700, 5.21, 2, 9.94, -3.16, -9.10
17774, 6.34, 2, 9.94, -2.49, -8.67
17847, 5.11, 2, 9.94, -2.09, -8.50
17922, 5.63, 2, 9.94, -2.19, -8.28
17996, 5.94, 2, 9.94, -2.06, -8.16
18071, 5.89, 2, 9.94, -2.27, -8.28
18144, 6.25, 2, 9.94, -2.69, -8.30
18218, 6.15, 2, 9.94, -2.62, -8.25
18293, 5.88, 2, 9.94, -2.31, -8.38
18367, 6.85, 2, 9.94, -2.14, -8.55
18440, 6.66, 2, 9.94, -2.16, -8.50
18515, 5.50, 2, 9.94, -2.41, -8.06
18589, 5.95, 2, 9.94, -2.00, -8.18
18663, 5.56, 2, 9.94, -2.01, -8.05
18740, 5.89, 2, 9.94, -2.35, -8.30
18814, 5.35, 2, 9.94, -0.38, -6.31
18889, 5.69, 2, 9.94, -1.87, -8.16
18962, 5.79, 2, 9.94, -0.98, -7.21
19037, 5.57, 2, 9.94, -2.63, -8.74
19111, 6.39, 2, 9.94, -2.87, -8.22
19186, 6.06, 2, 9.94, -1.90, -8.45
19259, 5.58, 2, 9.94, -2.08, -8.51
19334, 5.68, 2, 9.94, -2.86, -8.47
19408, 5.98, 2, 9.94, -2.60, -7.96
19483, 6.30, 2, 9.94, -2.83, -8.78
19556, 5.47, 2, 9.94, -2.54, -7.53
19631, 5.74, 2, 9.94, -3.02, -8.34
19705, 5.60, 2, 9.94, -3.89, -8.29
19782, 5.50, 2, 9.94, -3.67, -8.44
19856, 5.43, 2, 9.94, -3.06, -8.44
19936, 5.89, 2, 9.94, -2.91, -8.06
20010, 5.76, 2, 9.94, -2.17, -8.52
20085, 4.63, 3, 9.94, -2.99, -7.11
20159, 5.58, 2, 9.94, -1.42, -8.88
20233, 2.66, 3, 9.94, -7.81, -8.26
20307, 6.01, 2, 9.94, -2.12, -8.58
20382, 7.15, 2, 9.94, -2.09, -8.91
20455, 5.20, 2, 9.94, -3.02, -7.93
20530, 6.08, 2, 9.94, -2.57, -7.90
20604, 5.76, 2, 9.94, -1.86, -8.14
20679, 5.57, 2, 9.94, -2.88, -9.12
20752, 6.01, 2, 9.94, -2.44, -7.52
20827, 6.31, 2, 9.94, -2.06, -8.93
20904, 5.20, 2, 9.94, -2.57, -7.88
20978, 6.39, 2, 9.94, -2.30, -8.97
21052, 3.67, 3, 9.94, 0.76, -5.89
21126, 5.15, 2, 9.94, -2.28, -8.77
21201, 5.43, 2, 9.94, -3.74, -8.84
21275, 5.80, 2, 9.94, -3.35, -8.26
21349, 5.81, 2, 9.94, -2.57, -8.70
21423, 5.11, 2, 9.94, -2.79, -8.30
21498, 5.20, 2, 9.94, -2.81, -8.76
21572, 5.45, 2, 9.94, -3.03, -8.44
21646, 4.61, 3, 9.94, -2.46, -7.61
21720, 4.87, 3, 9.94, -3.08, -9.17
21795, 4.50, 3, 9.94, -3.03, -8.79
21869, 4.32, 3, 9.94, -2.32, -9.04
21945, 4.31, 3, 9.94, -2.92, -9.21
22020, 4.21, 3, 9.94, -2.80, -9.15
22094, 5.13, 2, 9.94, -1.70, -8.35
22174, 5.40, 2, 9.94, -2.06, -8.05
22249, 5.04, 2, 9.94, -3.20, -8.27
22322, 4.31, 3, 9.94, -3.54, -8.30
22397, 5.31, 2, 9.94, -2.85, -8.42
22471, 4.92, 3, 9.94, -2.75, -8.21
22545, 5.25, 2, 9.94, -2.05, -8.12
22619, 5.18, 2, 9.94, -2.60, -8.69
22694, 5.09, 2, 9.94, -2.67, -8.88
22768, 5.51, 2, 9.94, -3.37, -8.93
22841, 5.25, 2, 9.94, -3.82, -9.68
22916, 4.77, 3, 9.94, -2.66, -8.97
22993, 3.91, 3, 9.94, -4.04, -8.02
23068, 4.10, 3, 9.94, -3.69, -8.08
23141, 4.50, 3, 9.94, -3.69, -7.71
23216, 4.67, 3, 9.94, -3.24, -8.41
23290, 4.75, 3, 9.94, -3.58, -8.18
23365, 4.24, 3, 9.94, -3.76, -8.03
23438, 4.68, 3, 9.94, -4.13, -8.24
23513, 4.82, 3, 9.94, -3.18, -8.69
23587, 5.33, 2, 9.94, -3.06, -9.05
23662, 4.81, 3, 9.94, -3.39, -9.15
23735, 4.52, 3, 9.94, -3.26, -8.89
23810, 4.40, 3, 9.94, -2.53, -7.69
23884, 4.57, 3, 9.94, -3.50, -8.50
23959, 4.43, 3, 9.94, -3.22, -8.30
24035, 4.38, 3, 9.94, -2.94, -7.90
24109, 4.25, 3, 9.94, -4.63, -7.05
24184, 5.43, 2, 9.94, -2.75, -9.11
24258, 4.71, 3, 9.94, -4.17, -9.83
24332, 4.66, 3, 9.94, -3.00, -9.43
24412, 4.54, 3, 9.94, -2.84, -8.56
24487, 3.87, 3, 9.94, -2.97, -8.41
24561, 2.87, 3, 9.94, -2.25, -9.09
24635, 1.80, 3, 9.94, -3.33, -8.13
24709, 0.61, 0, 9.94, -2.64, -9.70
24784, 0.81, 3, 9.94, -2.74, -9.97
24858, 1.79, 3, 9.94, -1.70, -10.23
24932, 0.96, 3, 9.94, -1.96, -10.44
25006, -0.17, 0, 9.94, -1.32, -8.73
25083, 0.43, 0, 9.94, -1.51, -10.02
25158, 0.73, 0, 9.94, -2.27, -10.94
25231, 0.38, 0, 9.94, -1.37, -10.31
25306, -0.21, 0, 9.94, -4.66, -11.29
25380, -0.92, 1, 9.94, -3.18, -9.80
25454, -0.49, 0, 9.94, -2.96, -10.79
25528, 0.19, 0, 9.94, -1.20, -10.00
25602, -1.11, 1, 9.94, -1.76, -11.23
25677, -0.79, 1, 9.94, -2.47, -11.88
25751, -2.15, 1, 9.94, -2.29, -11.38
25825, -0.48, 0, 9.94, -2.84, -11.78
25899, -1.18, 1, 9.94, -2.97, -10.56
25974, -2.73, 1, 9.94, -3.19, -10.47
26048, -1.77, 1, 9.94, -2.94, -11.03
26124, -1.88, 1, 9.94, -3.29, -11.70
26198, -1.52, 1, 9.94, -3.04, -12.03
26273, -0.75, 1, 9.94, -1.30, -11.70
26347, -2.49, 1, 9.94, -2.72, -10.29
26421, -6.90, 1, 9.94, -3.31, -10.89
26495, -2.98, 1, 9.94, -0.01, -9.62
26570, -3.97, 1, 9.94, -4.74, -11.06
26648, 1.63, 3, 9.94, -4.48, -10.32
26723, 0.58, 0, 9.94, -2.72, -9.36
26797, 0.31, 0, 9.94, -3.09, -10.08
26872, 0.45, 0, 9.94, -2.76, -9.63
26946, 0.05, 0, 9.94, -2.03, -9.48
27019, 0.31, 0, 9.94, -1.25, -10.07
27094, 0.38, 0, 9.94, -2.16, -10.67
27171, 0.06, 0, 9.94, -2.60, -10.94
27246, 0.95, 3, 9.94, -2.83, -10.23
27319, 1.04, 3, 9.94, -1.88, -9.96
27394, 0.84, 3, 9.94, -2.70, -10.20
27468, 0.83, 3, 9.94, -1.71, -9.78
27543, 0.54, 0, 9.94, -2.07, -10.21
27616, 0.09, 0, 9.94, -2.59, -10.03
27691, 0.47, 0, 9.94, -1.92, -10.35
27765, 0.72, 0, 9.94, -2.20, -10.21
27840, -0.53, 0, 9.94, -2.79, -10.25
27913, 0.60, 0, 9.94, -2.08, -10.41
27988, 0.68, 0, 9.94, -2.36, -9.99
28062, 0.63, 0, 9.94, -2.23, -10.11
28137, 0.47, 0, 9.94, -2.13, -10.04
28213, 0.32, 0, 9.94, -2.28, -9.97
28288, 0.51, 0, 9.94, -2.74, -9.84
28362, 0.25, 0, 9.94, -2.10, -10.76
28437, 0.35, 0, 9.94, -2.22, -10.26
28510, 0.89, 3, 9.94, -2.12, -10.50
28585, 0.98, 3, 9.94, -1.47, -10.08
28659, 1.88, 3, 9.94, -1.64, -8.63
28733, 1.13, 3, 9.94, -2.37, -9.84
28807, 0.64, 0, 9.94, -2.87, -10.07
28886, 1.35, 3, 9.94, -1.57, -9.93
28962, 1.04, 3, 9.94, -1.67, -9.51
29037, 1.51, 3, 9.94, -2.28, -10.03
29110, 1.63, 3, 9.94, -2.62, -10.62
29185, 1.23, 3, 9.94, -2.31, -9.70
29262, 1.70, 3, 9.94, -2.71, -9.50
29337, 2.61, 3, 9.94, -1.89, -9.51
29410, 3.13, 3, 9.94, -2.16, -8.70
29485, 2.60, 3, 9.94, -2.59, -9.08
29559, 2.58, 3, 9.94, -2.80, -8.74
29634, 2.77, 3, 9.94, -2.44, -9.70
29707, 2.62, 3, 9.94, -1.59, -9.12
29782, 2.23, 3, 9.94, -2.66, -9.37
29856, 2.14, 3, 9.94, -1.93, -9.59
29931, 2.25, 3, 9.94, -2.54, -9.60
30004, 2.40, 3, 9.94, -1.98, -9.52
30079, 3.03, 3, 9.94, -2.28, -9.58
30153, 3.06, 3, 9.94, -1.77, -9.47
30228, 3.61, 3, 9.94, -2.19, -9.64
30304, 3.45, 3, 9.94, -2.65, -9.78
30378, 3.06, 3, 9.94, -1.85, -9.39
30453, 3.13, 3, 9.94, -2.12, -8.96
30527, 2.66, 3, 9.94, -1.70, -8.87
30601, 3.39, 3, 9.94, -1.89, -9.73
30675, 3.32, 3, 9.94, -1.97, -8.83
30750, 3.07, 3, 9.94, -2.04, -9.09
30823, 2.84, 3, 9.94, -2.44, -9.79
30898, 3.18, 3, 9.94, -1.63, -9.24
30972, 3.55, 3, 9.94, -2.09, -9.46
31047, 3.05, 3, 9.94, -1.75, -9.19
31125, 2.76, 3, 9.94, -2.49, -9.70
31200, 3.44, 3, 9.94, -3.44, -7.94
31275, 3.33, 3, 9.94, -1.14, -8.85
31352, 4.25, 3, 9.94, -1.17, -10.03
31426, 3.69, 3, 9.94, -1.56, -10.02
31500, 3.72, 3, 9.94, -1.99, -9.35
31575, 3.32, 3, 9.94, -2.16, -9.31
31649, 3.14, 3, 9.94, -1.15, -8.82
31724, 2.66, 3, 9.94, -2.31, -8.38
31797, 2.93, 3, 9.94, -2.45, -9.37
31872, 3.44, 3, 9.94, -2.04, -9.56
31946, 2.68, 3, 9.94, -3.14, -9.09
32021, 3.25, 3, 9.94, -1.45, -9.10
32094, 2.58, 3, 9.94, -2.89, -9.65
32169, 3.61, 3, 9.94, -1.45, -9.94
32243, 3.40, 3, 9.94, -1.87, -9.57
32317, 3.62, 3, 9.94, -0.79, -9.21
32394, 3.39, 3, 9.94, -1.05, -9.31
32468, 2.59, 3, 9.94, -2.33, -9.87
32543, 2.68, 3, 9.94, -2.32, -9.52
32617, 2.69, 3, 9.94, -2.00, -9.62
32691, 2.97, 3, 9.94, -2.53, -9.56
32765, 2.73, 3, 9.94, -2.12, -8.94
32840, 3.00, 3, 9.94, -2.01, -9.41
32914, 2.81, 3, 9.94, -2.54, -9.37
32988, 3.19, 3, 9.94, -2.78, -9.06
33063, 3.30, 3, 9.94, -2.05, -9.45
33137, 2.85, 3, 9.94, -2.33, -9.54
33211, 2.87, 3, 9.94, -2.39, -9.32
33285, 3.12, 3, 9.94, -2.21, -9.21
33363, 3.37, 3, 9.94, -2.91, -9.37
33442, 3.40, 3, 9.94, -2.37, -9.08
33517, 2.85, 3, 9.94, -3.00, -9.45
33590, 3.35, 3, 9.94, -1.96, -9.14
33664, 3.77, 3, 9.94, -2.25, -9.80
33739, 3.39, 3, 9.94, -2.09, -8.72
33813, 3.60, 3, 9.94, -1.84, -9.18
33886, 3.52, 3, 9.94, -2.50, -9.45
33961, 3.11, 3, 9.94, -2.88, -9.21
34035, 3.33, 3, 9.94, -2.65, -9.49
34109, 2.97, 3, 9.94, -2.32, -9.07
34183, 3.07, 3, 9.94, -2.33, -9.54
34257, 2.98, 3, 9.94, -2.77, -9.08
34332, 3.35, 3, 9.94, -2.19, -9.23
34405, 3.18, 3, 9.94, -2.28, -9.46
34480, 3.37, 3, 9.94, -2.74, -9.59
34556, 3.19, 3, 9.94, -2.97, -9.26
34631, 3.24, 3, 9.94, -2.15, -9.24
34704, 3.04, 3, 9.94, -2.33, -9.21
34779, 2.74, 3, 9.94, -2.29, -9.42
34853, 3.14, 3, 9.94, -1.41, -8.93
34927, 3.01, 3, 9.94, -2.01, -9.25
35001, 2.80, 3, 9.94, -1.89, -8.80
35075, 3.10, 3, 9.94, -1.52, -8.52
35149, 2.62, 3, 9.94, -3.16, -9.47
35224, 2.84, 3, 9.94, -2.00, -9.75
35297, 2.21, 3, 9.94, -0.67, -9.03
35372, 3.35, 3, 9.94, -1.99, -10.28
35446, 2.52, 3, 9.94, -1.84, -9.40
35520, 2.94, 3, 9.94, -2.10, -10.15
35600, 2.80, 3, 9.94, -2.19, -9.60
35677, 2.88, 3, 9.94, -2.08, -9.39
35751, 3.28, 3, 9.94, -2.24, -10.27
35826, 3.17, 3, 9.94, -2.06, -9.75
35899, 2.67, 3, 9.94, -1.33, -9.10
35974, 2.72, 3, 9.94, -1.98, -9.81
36048, 2.84, 3, 9.94, -1.70, -9.37
36123, 2.90, 3, 9.94, -1.92, -9.34
36196, 2.73, 3, 9.94, -2.31, -9.30
36271, 2.80, 3, 9.94, -1.65, -9.46
36345, 2.80, 3, 9.94, -2.17, -9.49
36420, 2.88, 3, 9.94, -1.94, -9.42
36493, 2.31, 3, 9.94, -2.52, -9.37
36568, 2.70, 3, 9.94, -2.27, -9.66
36645, 2.62, 3, 9.94, -2.18, -9.81
36719, 2.46, 3, 9.94, -1.95, -9.15
36793, 2.72, 3, 9.94, -1.75, -9.18
36867, 2.93, 3, 9.94, -1.54, -9.42
36942, 2.39, 3, 9.94, -2.59, -9.71
37017, 2.52, 3, 9.94, -1.72, -9.63
37090, 2.67, 3, 9.94, -2.42, -9.88
37165, 2.97, 3, 9.94, -2.12, -9.27
37239, 2.93, 3, 9.94, -2.19, -9.59
37314, 2.89, 3, 9.94, -1.89, -9.45
37387, 2.96, 3, 9.94, -2.05, -9.46
37462, 2.86, 3, 9.94, -1.77, -9.13
37536, 2.59, 3, 9.94, -2.25, -9.89
37611, 2.76, 3, 9.94, -2.06, -9.37
37687, 2.55, 3, 9.94, -1.74, -9.27
37761, 2.53, 3, 9.94, -1.92, -9.61
37840, 2.58, 3, 9.94, -1.82, -9.58
37916, 2.79, 3, 9.94, -2.51, -9.54
37989, 3.01, 3, 9.94, -2.25, -9.93
38064, 2.38, 3, 9.94, -2.22, -9.42
38138, 2.73, 3, 9.94, -2.20, -10.25
38213, 2.26, 3, 9.94, -2.09, -9.71
38286, 1.98, 3, 9.94, -2.36, -9.29
38361, 2.51, 3, 9.94, -2.31, -9.74
38435, 1.90, 3, 9.94, -2.13, -9.94
38510, 2.20, 3, 9.94, -2.38, -9.78
38583, 2.07, 3, 9.94, -2.36, -9.77
38658, 1.79, 3, 9.94, -1.86, -9.49






310, 0.40, 0, 0.40, 0.31, -9.98
385, 0.40, 0, 0.40, 0.47, -10.02
459, 0.45, 0, 0.45, 0.47, -9.73
532, 0.62, 0, 0.62, 0.43, -10.18
607, 0.36, 0, 0.62, 0.35, -10.13
681, 0.48, 0, 0.62, 0.36, -9.99
756, 0.49, 0, 0.62, 0.51, -9.84
829, 0.35, 0, 0.62, 0.43, -10.01
903, 0.39, 0, 0.62, 0.45, -10.04
978, 0.99, 2, 0.99, 0.50, -10.04
1052, 0.80, 2, 0.99, 0.40, -9.99
1129, 0.42, 0, 0.99, 0.23, -9.95
1206, 0.37, 0, 0.99, 0.26, -9.79
1280, 0.76, 2, 0.99, 0.19, -10.17
1354, 0.74, 0, 0.99, 0.10, -10.10
1428, 0.64, 0, 0.99, -0.04, -10.03
1500, 0.73, 0, 0.99, 0.09, -10.24
1575, 0.34, 0, 0.99, 0.14, -9.72
1649, 0.26, 0, 0.99, 0.00, -9.93
1722, 0.32, 0, 0.99, -0.08, -10.01
1797, 0.52, 0, 0.99, -0.12, -10.26
1871, 0.13, 0, 0.99, -0.19, -10.00
1946, 0.16, 0, 0.99, -0.22, -10.04
2019, 0.24, 0, 0.99, -0.19, -10.16
2094, 0.12, 0, 0.99, -0.02, -9.99
2168, 0.12, 0, 0.99, -0.04, -9.93
