-154.130434783,3.91304347826,46.0
-151.063829787,0.0,47.0
-151.489361702,-3.82978723404,47.0
-150.0,9.36170212766,47.0
1.95652173913,0.0,46.0
-0.425531914894,-7.02127659574,47.0
1.08695652174,6.30434782609,46.0
1.70212765957,0.0,47.0
-1.52173913043,-6.30434782609,46.0
-1.06382978723,1.48936170213,47.0
0.204081632653,0.0,49.0
-2.08333333333,-6.04166666667,48.0
-1.27659574468,3.82978723404,47.0
-0.217391304348,0.0,46.0
-2.34042553191,-9.14893617021,47.0
-2.76595744681,-2.34042553191,47.0
-1.52173913043,0.0,46.0
-2.34042553191,0.0,47.0
-2.12765957447,0.851063829787,47.0
-0.212765957447,0.0,47.0
-1.06382978723,-6.17021276596,47.0
-1.69811320755,-3.39622641509,53.0
-1.91489361702,-0.851063829787,47.0
-2.34042553191,0.0,47.0
-1.70212765957,2.34042553192,47.0
1.73913043478,11.0869565217,46.0
2.4,0.0,50.0
1.91489361702,-3.82978723404,47.0
1.30434782609,-3.26086956522,46.0
0.625,0.0,48.0
-0.425531914894,4.68085106383,47.0
1.06382978723,7.02127659574,47.0
1.70212765957,0.0,47.0
2.39130434783,0.0,46.0
0.851063829787,-6.8085106383,47.0
0.0,0.0,47.0
-1.27659574468,0.0,47.0
-0.869565217391,3.04347826087,46.0
-0.851063829787,0.0,47.0
2.5,9.16666666667,48.0
1.48936170213,-4.68085106383,47.0
1.63265306122,0.0,49.0
1.91489361702,5.31914893617,47.0
2.12765957447,0.851063829787,47.0
0.212765957447,0.0,47.0
0.652173913043,-3.26086956522,46.0
-0.63829787234,-6.17021276596,47.0
-1.70212765957,0.0,47.0
0.63829787234,11.7021276596,47.0
0.851063829787,2.12765957447,47.0
0.425531914894,-5.31914893617,47.0
1.50943396226,0.0,53.0
1.06382978723,-3.6170212766,47.0
0.212765957447,7.65957446809,47.0
-0.434782608696,0.0,46.0
-1.48936170213,-11.4893617021,47.0
-2.12765957447,-2.97872340426,47.0
-1.2,0.0,50.0
-3.6170212766,-2.97872340426,47.0
-3.1914893617,1.48936170213,47.0
-0.851063829787,0.0,47.0
-0.869565217391,-3.04347826087,46.0
-1.27659574468,-1.70212765957,47.0
-0.63829787234,0.0,47.0
0.425531914894,6.17021276596,47.0
0.869565217391,3.26086956522,46.0
1.48936170213,0.0,47.0
0.416666666667,-7.5,48.0
0.425531914894,0.63829787234,47.0
-0.652173913044,0.0,46.0
-0.212765957447,6.17021276596,47.0
-0.851063829787,-3.82978723404,47.0
0.425531914894,0.0,47.0
1.42857142857,4.48979591837,49.0
2.34042553191,5.31914893617,47.0
1.06382978723,-0.63829787234,47.0
1.91489361702,0.0,47.0
1.48936170213,-1.70212765957,47.0
2.34042553191,8.51063829787,47.0
1.27659574468,0.0,47.0
0.425531914894,-4.68085106383,47.0
0.384615384615,0.0,52.0
0.851063829787,0.0,47.0
-2.55319148936,-8.29787234043,47.0
-1.70212765957,4.46808510638,47.0
-0.851063829787,0.0,47.0
0.851063829787,8.29787234043,47.0
0.63829787234,-1.27659574468,47.0
2.34042553191,0.0,47.0
1.42857142857,0.612244897959,49.0
2.12765957447,2.97872340426,47.0
0.425531914894,0.0,47.0
0.212765957447,-2.97872340426,47.0
-0.217391304348,-1.73913043478,46.0
1.48936170213,9.36170212766,47.0
0.208333333333,-3.54166666667,48.0
-2.76595744681,-14.6808510638,47.0
-1.06382978723,4.68085106383,47.0
-1.08695652174,0.0,46.0
-3.82978723404,-5.53191489362,47.0
-2.12765957447,3.82978723404,47.0
0.425531914894,0.0,47.0
0.851063829787,5.53191489362,47.0
0.869565217391,0.652173913044,46.0
1.96078431373,0.0,51.0
1.52173913043,1.52173913043,46.0
1.91489361702,2.34042553191,47.0
1.06382978723,0.0,47.0
3.26086956522,12.6086956522,46.0
3.40425531915,0.63829787234,47.0
2.97872340426,0.0,47.0
2.5,1.34615384615,52.0
2.39130434783,-3.26086956522,46.0
-0.208333333333,0.0,48.0
0.869565217391,5.65217391304,46.0
0.63829787234,-0.212765957447,47.0
0.425531914894,0.0,47.0
0.434782608696,-3.04347826087,46.0
0.851063829787,1.48936170213,47.0
-0.425531914894,0.0,47.0
0.612244897959,4.48979591837,49.0
-1.27659574468,-9.36170212766,47.0
1.06382978723,8.51063829787,47.0
0.851063829787,0.0,47.0
-1.06382978723,-8.51063829787,47.0
-0.63829787234,6.17021276596,47.0
1.30434782609,0.0,46.0
-0.425531914894,0.0,47.0
0.0,2.17391304348,46.0
1.70212765957,0.0,47.0
1.06382978723,2.97872340426,47.0
0.0,-4.78260869565,46.0
0.212765957447,0.0,47.0
-2.12765957447,-9.14893617021,47.0
-1.875,1.45833333333,48.0
-2.60869565217,0.0,46.0
-2.0,-3.4,50.0
-2.17391304348,1.30434782609,46.0
-0.212765957447,0.0,47.0
-2.76595744681,-12.1276595745,47.0
1.27659574468,21.4893617021,47.0
1.96078431373,0.0,51.0
0.408163265306,-6.73469387755,49.0
1.48936170213,4.68085106383,47.0
3.82978723404,0.0,47.0
-0.652173913044,-0.869565217391,46.0
-0.63829787234,0.0,47.0
1.06382978723,1.48936170213,47.0
0.212765957447,0.0,47.0
1.08695652174,4.78260869565,46.0
1.27659574468,0.0,47.0
1.06382978723,0.0,47.0
0.588235294118,-2.1568627451,51.0
0.0,-1.52173913043,46.0
-0.63829787234,0.0,47.0
-0.851063829787,0.0,47.0
0.212765957447,5.31914893617,47.0
0.869565217391,0.0,46.0
0.212765957447,-4.68085106383,47.0
-0.851063829787,-4.68085106383,47.0
-0.851063829787,0.0,47.0
0.625,12.0833333333,48.0
0.217391304348,-1.52173913043,46.0
1.27659574468,0.0,47.0
1.48936170213,-3.82978723404,47.0
1.70212765957,2.12765957447,47.0
-0.63829787234,0.0,47.0
0.204081632653,3.0612244898,49.0
1.06382978723,2.97872340426,47.0
1.70212765957,0.0,47.0
-1.08695652174,-11.0869565217,46.0
-1.73076923077,-4.80769230769,52.0
-1.83673469388,3.87755102041,49.0
-2.39130434783,0.0,46.0
-3.1914893617,-3.1914893617,47.0
-2.34042553191,-7.65957446809,47.0
-1.48936170213,0.0,47.0
-2.60869565217,-2.39130434783,46.0
-1.48936170213,6.17021276596,47.0
-0.63829787234,0.0,47.0
0.0,-3.75,48.0
0.212765957447,0.63829787234,47.0
0.434782608696,0.0,46.0
0.2,3.6,50.0
0.652173913044,2.39130434783,46.0
1.27659574468,0.0,47.0
2.76595744681,7.02127659574,47.0
2.34042553191,-1.70212765957,47.0
1.48936170213,0.0,47.0
2.34042553192,6.3829787234,47.0
0.212765957447,-10.2127659574,47.0
-1.06382978723,0.0,47.0
-0.212765957447,3.1914893617,47.0
1.08695652174,6.30434782609,46.0
-0.212765957447,0.0,47.0
0.63829787234,-6.17021276596,47.0
0.212765957447,-2.34042553191,47.0
-0.425531914894,0.0,47.0
-0.434782608696,6.95652173913,46.0
-0.196078431373,0.0,51.0
